400	0.924007	0.924007	0.924007	0.924007	0.924007	0.924007	0.924007	0.924007
395	0.923726	0.923726	0.923726	0.923726	0.923726	0.923726	0.923726	0.923726
390	0.924792	0.924792	0.924792	0.924792	0.924792	0.924792	0.924792	0.924792
385	0.92502	0.92502	0.92502	0.92502	0.92502	0.92502	0.92502	0.92502
380	0.924328	0.924328	0.924328	0.924328	0.924328	0.924328	0.924328	0.924328
375	0.924878	0.924878	0.924878	0.924878	0.924878	0.924878	0.924878	0.924878
370	0.926081	0.926081	0.926081	0.926081	0.926081	0.926081	0.926081	0.926081
365	0.923399	0.923399	0.923399	0.923399	0.923399	0.923399	0.923399	0.923399
360	0.923713	0.923713	0.923713	0.923713	0.923713	0.923713	0.923713	0.923713
355	0.923176	0.923176	0.923176	0.923176	0.923176	0.923176	0.923176	0.923176
350	0.922383	0.922383	0.922383	0.922383	0.922383	0.922383	0.922383	0.922383
345	0.922213	0.922213	0.922213	0.922213	0.922213	0.922213	0.922213	0.922213
340	0.921994	0.921994	0.921994	0.921994	0.921994	0.921994	0.921994	0.921994
335	0.924809	0.924809	0.924809	0.924809	0.924809	0.924809	0.924809	0.924809
330	0.923995	0.923995	0.923995	0.923995	0.923995	0.923995	0.923995	0.923995
325	0.924151	0.924151	0.924151	0.924151	0.924151	0.924151	0.924151	0.924151
320	0.924127	0.924127	0.924127	0.924127	0.924127	0.924127	0.924127	0.924127
315	0.923393	0.923393	0.923393	0.923393	0.923393	0.923393	0.923393	0.923393
310	0.923363	0.923363	0.923363	0.923363	0.923363	0.923363	0.923363	0.923363
305	0.923352	0.923352	0.923352	0.923352	0.923352	0.923352	0.923352	0.923352
300	0.922789	0.922789	0.922789	0.922789	0.922789	0.922789	0.922789	0.922789
295	0.923318	0.923318	0.923318	0.923318	0.923318	0.923318	0.923318	0.923318
290	0.923106	0.923106	0.923106	0.923106	0.923106	0.923106	0.923106	0.923106
285	0.923024	0.923024	0.923024	0.923024	0.923024	0.923024	0.923024	0.923024
280	0.922694	0.922694	0.922694	0.922694	0.922694	0.922694	0.922694	0.922694
275	0.92143	0.92143	0.92143	0.92143	0.92143	0.92143	0.92143	0.92143
270	0.919649	0.919649	0.919649	0.919649	0.919649	0.919649	0.919649	0.919649
265	0.914001	0.914001	0.914001	0.914001	0.914001	0.914001	0.914001	0.914001
260	0.899958	0.899958	0.899958	0.899958	0.899958	0.899958	0.899958	0.899958
255	0.872821	0.872821	0.872821	0.872821	0.872821	0.872821	0.872821	0.872821
250	0.836898	0.836898	0.836898	0.836898	0.836898	0.836898	0.836898	0.836898
245	0.802978	0.802978	0.802978	0.802978	0.802978	0.802978	0.802978	0.802978
240	0.78913	0.78913	0.78913	0.78913	0.78913	0.78913	0.78913	0.78913
235	0.795512	0.795512	0.795512	0.795512	0.795512	0.795512	0.795512	0.795512
230	0.793628	0.793628	0.793628	0.793628	0.793628	0.793628	0.793628	0.793628
225	0.757528	0.757528	0.757528	0.757528	0.757528	0.757528	0.757528	0.757528
220	0.66261	0.66261	0.66261	0.66261	0.66261	0.66261	0.66261	0.66261
215	0.523996	0.523996	0.523996	0.523996	0.523996	0.523996	0.523996	0.523996
210	0.40071	0.40071	0.40071	0.40071	0.40071	0.40071	0.40071	0.40071
205	0.315989	0.315989	0.315989	0.315989	0.315989	0.315989	0.315989	0.315989
200	0.282871	0.282871	0.282871	0.282871	0.282871	0.282871	0.282871	0.282871
